[2026-03-23 23:08:55] [INFO    ] discord.client: logging in using static token
[2026-03-23 23:09:36] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'INTERACTION_CREATE', 's': 13, 'op': 0, 'd': {'version': 1, 'type': 3, 'token': 'aW50ZXJhY3Rpb246MTQ4NTY5NDUyMTE5ODI1MjA2MjpVNFlSQkpYSzB1bkZHcHJYbjFzS1hHTGQwMGg0MkJPcjBhbVdVVWlzblUzWWNqV3Rmd1c4TkVld2JqU29lSHlyVmx5ZkhRZ21oR2g0OE4xT05DQXdPbGlHNFRHa0NTcTJlRnhzU29ZR2RiTERFdEU1NmVtNnNVSjA1QVZCVWxnWA', 'message': {'webhook_id': '1462545872079421440', 'type': 19, 'tts': False, 'timestamp': '2026-03-23T17:39:19.939000+00:00', 'pinned': False, 'message_reference': {'type': 0, 'message_id': '1485694383671087124', 'guild_id': '1283805186862616697', 'channel_id': '1462781148722630827'}, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'interaction_metadata': {'user': {'username': 'agentxnova', 'public_flags': 64, 'primary_guild': None, 'id': '585050925677281308', 'global_name': 'Saketh', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': '1116a5b4a3f270f1a56777cf99e51324'}, 'type': 3, 'original_response_message_id': '1485694383671087124', 'interacted_message_id': '1485694383671087124', 'id': '1485694444672909442', 'authorizing_integration_owners': {'0': '1283805186862616697'}}, 'id': '1485694450800918809', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'Select absentees for **machine-learning-operations** (Part 1/2):', 'components': [{'type': 1, 'id': 1, 'components': [{'type': 3, 'placeholder': 'Choose absentees (select none = all present)', 'options': [{'value': '60', 'label': '60 - Shreya Kembhavi'}, {'value': '62', 'label': '62 - K Sai Nandhan'}, {'value': '65', 'label': '65 - Akhil V'}, {'value': '67', 'label': '67 - Dyapa Hansika'}, {'value': '68', 'label': '68 - Javvaji Sahasrika'}, {'value': '69', 'label': '69 - Sevitha'}, {'value': '71', 'label': '71 - S Kaushik'}, {'value': '74', 'label': '74 - K.Manoj kumar'}, {'value': '78', 'label': '78 - P. MAHATHI'}, {'value': '80', 'label': '80 - Mahitha Bandaru'}, {'value': '84', 'label': '84 - AVASARALA GOPIKA SRI VAISHNAVI'}, {'value': '90', 'label': '90 - E SATWIK GOUD'}, {'value': '91', 'label': '91 - Meada Mohith'}, {'value': '92', 'label': '92 - CHANDA KUSHAL RAJ'}, {'value': '99', 'label': '99 - Nathan'}, {'value': '101', 'label': '101 - Shanmukh Mannava'}, {'value': '103', 'label': '103 - A. V. N. S Vijayaditya'}, {'value': '104', 'label': '104 - P Jayanth Anand'}, {'value': '109', 'label': '109 - Vedik Prasad Vallurupalli'}, {'value': '110', 'label': '110 - Adhvaith Mutyam'}, {'value': '117', 'label': '117 - Shubhanu Ojha'}, {'value': '134', 'label': '134 - Akshay.s'}, {'value': '135', 'label': '135 - T Kashyap kethan'}, {'value': '144', 'label': '144 - Parineetha K'}, {'value': '145', 'label': '145 - P.Manaswini'}], 'min_values': 0, 'max_values': 25, 'id': 2, 'custom_id': '014c0ec46469c709b818d5cba90b7482'}]}], 'channel_id': '1462781148722630827', 'author': {'username': 'AttendanceBot', 'public_flags': 0, 'primary_guild': None, 'id': '1462545872079421440', 'global_name': None, 'display_name_styles': None, 'discriminator': '4362', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '4997740e797dd1572fa9d73cdb819a1a'}, 'attachments': [], 'application_id': '1462545872079421440'}, 'member': {'user': {'username': 'agentxnova', 'public_flags': 64, 'primary_guild': None, 'id': '585050925677281308', 'global_name': 'Saketh', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': '1116a5b4a3f270f1a56777cf99e51324'}, 'unusual_dm_activity_until': None, 'roles': ['1404878338027421787'], 'premium_since': None, 'permissions': '1694319873871441', 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-08-12T18:31:47.956000+00:00', 'flags': 0, 'display_name_styles': None, 'deaf': False, 'communication_disabled_until': None, 'collectibles': None, 'banner': None, 'avatar': None}, 'locale': 'en-US', 'id': '1485694521198252062', 'guild_locale': 'en-US', 'guild_id': '1283805186862616697', 'guild': {'locale': 'en-US', 'id': '1283805186862616697', 'features': ['NEWS', 'SOUNDBOARD', 'COMMUNITY', 'GUESTS_ENABLED']}, 'entitlements': [], 'entitlement_sku_ids': [], 'data': {'values': ['62', '60'], 'id': 2, 'custom_id': '014c0ec46469c709b818d5cba90b7482', 'component_type': 3}, 'context': 0, 'channel_id': '1462781148722630827', 'channel': {'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 9, 'permissions': '1694319873871441', 'parent_id': '1462780941696106577', 'nsfw': False, 'name': 'attendance-griet', 'last_message_id': '1485694455775494286', 'id': '1462781148722630827', 'guild_id': '1283805186862616697', 'flags': 0}, 'authorizing_integration_owners': {'0': '1283805186862616697'}, 'attachment_size_limit': 10485760, 'application_id': '1462545872079421440', 'app_permissions': '8520104970550849'}}
[2026-03-23 23:09:36] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-23 23:09:36] [DEBUG   ] discord.client: Dispatching event interaction
[2026-03-23 23:09:36] [DEBUG   ] discord.webhook.async_: Webhook ID 1485694521198252062 with POST https://discord.com/api/v10/interactions/1485694521198252062/aW50ZXJhY3Rpb246MTQ4NTY5NDUyMTE5ODI1MjA2MjpVNFlSQkpYSzB1bkZHcHJYbjFzS1hHTGQwMGg0MkJPcjBhbVdVVWlzblUzWWNqV3Rmd1c4TkVld2JqU29lSHlyVmx5ZkhRZ21oR2g0OE4xT05DQXdPbGlHNFRHa0NTcTJlRnhzU29ZR2RiTERFdEU1NmVtNnNVSjA1QVZCVWxnWA/callback has returned status code 200
[2026-03-23 23:09:37] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 14, 'op': 0, 'd': {'webhook_id': '1462545872079421440', 'type': 19, 'tts': False, 'timestamp': '2026-03-23T17:39:37.797000+00:00', 'pinned': False, 'message_reference': {'type': 0, 'message_id': '1485694450800918809', 'guild_id': '1283805186862616697', 'channel_id': '1462781148722630827'}, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'interaction_metadata': {'user': {'username': 'agentxnova', 'public_flags': 64, 'primary_guild': None, 'id': '585050925677281308', 'global_name': 'Saketh', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': '1116a5b4a3f270f1a56777cf99e51324'}, 'type': 3, 'original_response_message_id': '1485694450800918809', 'interacted_message_id': '1485694450800918809', 'id': '1485694521198252062', 'authorizing_integration_owners': {'0': '1283805186862616697'}}, 'id': '1485694525702803526', 'flags': 64, 'embeds': [], 'edited_timestamp': None, 'content': '📋 Part 1/2 saved. (1/2 parts done — click Submit when all pages are filled.)', 'components': [], 'channel_type': 0, 'channel_id': '1462781148722630827', 'author': {'username': 'AttendanceBot', 'public_flags': 0, 'primary_guild': None, 'id': '1462545872079421440', 'global_name': None, 'display_name_styles': None, 'discriminator': '4362', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '4997740e797dd1572fa9d73cdb819a1a'}, 'attachments': [], 'application_id': '1462545872079421440'}}
[2026-03-23 23:09:37] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-23 23:09:37] [DEBUG   ] discord.client: Dispatching event message
[2026-03-23 23:09:37] [DEBUG   ] discord.webhook.async_: Webhook ID 1462545872079421440 with POST https://discord.com/api/v10/webhooks/1462545872079421440/aW50ZXJhY3Rpb246MTQ4NTY5NDUyMTE5ODI1MjA2MjpVNFlSQkpYSzB1bkZHcHJYbjFzS1hHTGQwMGg0MkJPcjBhbVdVVWlzblUzWWNqV3Rmd1c4TkVld2JqU29lSHlyVmx5ZkhRZ21oR2g0OE4xT05DQXdPbGlHNFRHa0NTcTJlRnhzU29ZR2RiTERFdEU1NmVtNnNVSjA1QVZCVWxnWA has returned status code 200
[2026-03-23 23:09:37] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 14.
[2026-03-23 23:09:38] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-03-23 23:09:54] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 15, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-03-23T17:39:54.768000+00:00', 'pinned': False, 'nonce': '1485694588705308672', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1187404494007447592', '1187404345973690370', '1330950362248777770', '1473120338123428116'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2026-02-14T10:52:09.718000+00:00', 'flags': 10, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1485694596884205568', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '!start', 'components': [], 'channel_type': 0, 'channel_id': '1475060839101763584', 'author': {'username': 'nakshatraganga12', 'public_flags': 0, 'primary_guild': None, 'id': '1427940008354123799', 'global_name': 'NakshatraGanga', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': None}, 'attachments': [], 'guild_id': '1187402843372662874'}}
[2026-03-23 23:09:54] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-23 23:09:54] [DEBUG   ] discord.client: Dispatching event message
[2026-03-23 23:09:54] [DEBUG   ] discord.client: Dispatching event command
[2026-03-23 23:09:55] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 16, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-03-23T17:39:55.991000+00:00', 'pinned': False, 'nonce': '16744042868151345889', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1474810031412346920'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2026-02-21T16:48:32.158000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1485694602013970655', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'What do you want to do?', 'components': [{'type': 1, 'id': 1, 'components': [{'type': 2, 'style': 1, 'label': 'Mark Attendance', 'id': 2, 'custom_id': '61b753941a543f205e52382c7a119902'}, {'type': 2, 'style': 2, 'label': "Today's Attendance", 'id': 3, 'custom_id': 'ea8a2c20eb811881fa6ba5748373194d'}, {'type': 2, 'style': 4, 'label': 'Low Attendance', 'id': 4, 'custom_id': '7db5c7fb475a05457421ed1e10cfd4bb'}, {'type': 2, 'style': 2, 'label': 'Student Statistics', 'id': 5, 'custom_id': 'bfba8991f3e92f0e91421945ab36ad55'}]}], 'channel_type': 0, 'channel_id': '1475060839101763584', 'author': {'username': 'AttendanceBot', 'public_flags': 0, 'primary_guild': None, 'id': '1462545872079421440', 'global_name': None, 'display_name_styles': None, 'discriminator': '4362', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '4997740e797dd1572fa9d73cdb819a1a'}, 'attachments': [], 'guild_id': '1187402843372662874'}}
[2026-03-23 23:09:55] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-23 23:09:55] [DEBUG   ] discord.client: Dispatching event message
[2026-03-23 23:09:56] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1475060839101763584/messages with {"content":"What do you want to do?","components":[{"type":1,"components":[{"type":2,"style":1,"disabled":false,"label":"Mark Attendance","custom_id":"61b753941a543f205e52382c7a119902"},{"type":2,"style":2,"disabled":false,"label":"Today's Attendance","custom_id":"ea8a2c20eb811881fa6ba5748373194d"},{"type":2,"style":4,"disabled":false,"label":"Low Attendance","custom_id":"7db5c7fb475a05457421ed1e10cfd4bb"},{"type":2,"style":2,"disabled":false,"label":"Student Statistics","custom_id":"bfba8991f3e92f0e91421945ab36ad55"}]}],"nonce":"16744042868151345889","enforce_nonce":true,"tts":false} has returned 200
[2026-03-23 23:09:56] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1475060839101763584/messages has received {'type': 0, 'content': 'What do you want to do?', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2026-03-23T17:39:55.991000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [{'type': 1, 'id': 1, 'components': [{'type': 2, 'id': 2, 'custom_id': '61b753941a543f205e52382c7a119902', 'style': 1, 'label': 'Mark Attendance'}, {'type': 2, 'id': 3, 'custom_id': 'ea8a2c20eb811881fa6ba5748373194d', 'style': 2, 'label': "Today's Attendance"}, {'type': 2, 'id': 4, 'custom_id': '7db5c7fb475a05457421ed1e10cfd4bb', 'style': 4, 'label': 'Low Attendance'}, {'type': 2, 'id': 5, 'custom_id': 'bfba8991f3e92f0e91421945ab36ad55', 'style': 2, 'label': 'Student Statistics'}]}], 'id': '1485694602013970655', 'channel_id': '1475060839101763584', 'author': {'id': '1462545872079421440', 'username': 'AttendanceBot', 'avatar': '4997740e797dd1572fa9d73cdb819a1a', 'discriminator': '4362', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '16744042868151345889'}
[2026-03-23 23:09:56] [DEBUG   ] discord.client: Dispatching event command_completion
[2026-03-23 23:10:02] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'INTERACTION_CREATE', 's': 17, 'op': 0, 'd': {'version': 1, 'type': 3, 'token': 'aW50ZXJhY3Rpb246MTQ4NTY5NDYzMTc1NTc3NjAxMTpPcTIyMmJCRlFRWmFlSlh2SkJtajhkWVdEQjVpTUdPQzdZU2NGZTFaVkowaTNoQms4S2lvY0NsREZXQjY5NGhjZldoSTBpaEk1a2xjcmljcTVGWXZlZU5HOHBoV2xJOUpWcXoyVU5nTWloZ04yOGp3T3BaZ3Z5MXl6UlRQSjREUg', 'message': {'type': 0, 'tts': False, 'timestamp': '2026-03-23T17:39:55.991000+00:00', 'pinned': False, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'id': '1485694602013970655', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'What do you want to do?', 'components': [{'type': 1, 'id': 1, 'components': [{'type': 2, 'style': 1, 'label': 'Mark Attendance', 'id': 2, 'custom_id': '61b753941a543f205e52382c7a119902'}, {'type': 2, 'style': 2, 'label': "Today's Attendance", 'id': 3, 'custom_id': 'ea8a2c20eb811881fa6ba5748373194d'}, {'type': 2, 'style': 4, 'label': 'Low Attendance', 'id': 4, 'custom_id': '7db5c7fb475a05457421ed1e10cfd4bb'}, {'type': 2, 'style': 2, 'label': 'Student Statistics', 'id': 5, 'custom_id': 'bfba8991f3e92f0e91421945ab36ad55'}]}], 'channel_id': '1475060839101763584', 'author': {'username': 'AttendanceBot', 'public_flags': 0, 'primary_guild': None, 'id': '1462545872079421440', 'global_name': None, 'display_name_styles': None, 'discriminator': '4362', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '4997740e797dd1572fa9d73cdb819a1a'}, 'attachments': []}, 'member': {'user': {'username': 'nakshatraganga12', 'public_flags': 0, 'primary_guild': None, 'id': '1427940008354123799', 'global_name': 'NakshatraGanga', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': None}, 'unusual_dm_activity_until': None, 'roles': ['1187404494007447592', '1187404345973690370', '1330950362248777770', '1473120338123428116'], 'premium_since': None, 'permissions': '1829587416845312', 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2026-02-14T10:52:09.718000+00:00', 'flags': 10, 'display_name_styles': None, 'deaf': False, 'communication_disabled_until': None, 'collectibles': None, 'banner': None, 'avatar': None}, 'locale': 'en-US', 'id': '1485694631755776011', 'guild_locale': 'en-US', 'guild_id': '1187402843372662874', 'guild': {'locale': 'en-US', 'id': '1187402843372662874', 'features': ['TIERLESS_BOOSTING', 'SOUNDBOARD', 'GUILD_ONBOARDING', 'COMMUNITY', 'TIERLESS_BOOSTING_SYSTEM_MESSAGE', 'NEWS', 'GUILD_ONBOARDING_HAS_PROMPTS', 'CHANNEL_ICON_EMOJIS_GENERATED', 'GUILD_SERVER_GUIDE', 'GUILD_ONBOARDING_EVER_ENABLED']}, 'entitlements': [], 'entitlement_sku_ids': [], 'data': {'id': 2, 'custom_id': '61b753941a543f205e52382c7a119902', 'component_type': 2}, 'context': 0, 'channel_id': '1475060839101763584', 'channel': {'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 61, 'permissions': '1829587416845312', 'parent_id': '1462395152546140160', 'nsfw': False, 'name': 'attendance-glec', 'last_message_id': '1485694602013970655', 'id': '1475060839101763584', 'guild_id': '1187402843372662874', 'flags': 0}, 'authorizing_integration_owners': {'0': '1187402843372662874'}, 'attachment_size_limit': 10485760, 'application_id': '1462545872079421440', 'app_permissions': '8656440081775680'}}
[2026-03-23 23:10:02] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-23 23:10:02] [DEBUG   ] discord.client: Dispatching event interaction
[2026-03-23 23:10:03] [DEBUG   ] discord.webhook.async_: Webhook ID 1485694631755776011 with POST https://discord.com/api/v10/interactions/1485694631755776011/aW50ZXJhY3Rpb246MTQ4NTY5NDYzMTc1NTc3NjAxMTpPcTIyMmJCRlFRWmFlSlh2SkJtajhkWVdEQjVpTUdPQzdZU2NGZTFaVkowaTNoQms4S2lvY0NsREZXQjY5NGhjZldoSTBpaEk1a2xjcmljcTVGWXZlZU5HOHBoV2xJOUpWcXoyVU5nTWloZ04yOGp3T3BaZ3Z5MXl6UlRQSjREUg/callback has returned status code 200
[2026-03-23 23:10:04] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 18, 'op': 0, 'd': {'webhook_id': '1462545872079421440', 'type': 19, 'tts': False, 'timestamp': '2026-03-23T17:40:04.418000+00:00', 'pinned': False, 'message_reference': {'type': 0, 'message_id': '1485694602013970655', 'guild_id': '1187402843372662874', 'channel_id': '1475060839101763584'}, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1474810031412346920'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2026-02-21T16:48:32.158000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'interaction_metadata': {'user': {'username': 'nakshatraganga12', 'public_flags': 0, 'primary_guild': None, 'id': '1427940008354123799', 'global_name': 'NakshatraGanga', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': None}, 'type': 3, 'original_response_message_id': '1485694602013970655', 'interacted_message_id': '1485694602013970655', 'id': '1485694631755776011', 'authorizing_integration_owners': {'0': '1187402843372662874'}}, 'id': '1485694637359366456', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'Select absentees for **deep-learning**:', 'components': [{'type': 1, 'id': 1, 'components': [{'type': 3, 'placeholder': 'Choose absentees (select none = all present)', 'options': [{'value': '19', 'label': '19 - D.Manasvini'}, {'value': '20', 'label': '20 - Bodla Neelima'}, {'value': '22', 'label': '22 - K V Aarushi'}, {'value': '26', 'label': '26 - Kovvuri tushara reddy'}, {'value': '31', 'label': '31 - Kandula Gopichand'}, {'value': '33', 'label': '33 - Sai Sritha Vaishnavi'}, {'value': '38', 'label': '38 - bala yashaswini'}], 'min_values': 0, 'max_values': 7, 'id': 2, 'custom_id': '8e498116d922b55d2846cb1be05b9e49'}]}], 'channel_type': 0, 'channel_id': '1475060839101763584', 'author': {'username': 'AttendanceBot', 'public_flags': 0, 'primary_guild': None, 'id': '1462545872079421440', 'global_name': None, 'display_name_styles': None, 'discriminator': '4362', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '4997740e797dd1572fa9d73cdb819a1a'}, 'attachments': [], 'application_id': '1462545872079421440', 'guild_id': '1187402843372662874'}}
